-1.6042,-0.86768,1
1.3104,1.0629,1
-0.16528,-1.2083,1
0.89882,1.9622,1
0.3046,-1.6675,1
1.2669,-1.3918,1
-0.83206,0.4824,1
-1.9287,-1.7073,1
-0.57683,-2.7735,1
-0.71711,0.5606,1
-1.3628,-1.3455,1
1.28,-0.56577,1
1.0527,-0.54478,1
0.92417,1.3901,1
-2.0384,0.17172,1
-1.9462,0.063484,1
1.7476,0.2053,1
0.091072,-2.3035,1
0.58749,-0.68756,1
-0.38464,0.072825,1
-1.9239,-0.42442,1
-0.062769,-0.78789,1
-0.29837,0.12869,1
3.0091,-2.8338,1
-1.2956,-2.3538,1
-0.43013,-0.26147,1
-1.0844,-1.9938,1
2.2254,-0.69138,1
0.79307,-0.56194,1
-1.3659,-0.38584,1
0.36085,0.31428,1
-1.446,0.079427,1
-0.35814,0.90082,1
3.4086,-0.18053,1
0.37948,1.2192,1
-1.2084,0.91779,1
0.26451,0.24283,1
-0.75516,2.1742,1
-1.1467,-0.11085,1
-1.0429,0.55434,1
0.13053,0.12957,1
0.8695,1.479,1
-0.081208,-1.4565,1
-1.4508,-1.009,1
-0.85428,-0.35059,1
1.9889,-0.14858,1
-0.73597,-0.20902,1
-0.51039,-0.55284,1
1.409,-0.95778,1
-1.4904,-1.7138,1
0.79128,-1.8201,1
-0.49028,0.87542,1
-0.81305,-2.3484,1
1.082,0.34445,1
0.15787,0.076375,1
0.37042,0.51879,1
0.37752,-1.2038,1
0.24306,0.26936,1
-0.95959,0.0080915,1
-1.2999,0.92379,1
0.58762,-0.67874,1
-0.61007,2.0877,1
1.8801,1.2008,1
-0.33248,0.2097,1
0.42744,0.031824,1
2.1066,-1.0622,1
-0.052,0.68218,1
0.39995,0.61241,1
-0.21564,0.95575,1
1.718,-0.0201,1
0.28691,1.0184,1
1.3065,-0.68253,1
-0.40234,-1.7526,1
-1.8095,-1.1434,1
-0.034174,1.6597,1
1.3494,0.72484,1
0.8474,-1.4008,1
-0.2516,-0.27677,1
2.379,1.269,0
1.6988,3.6381,0
3.766,1.1971,0
1.944,2.0293,0
1.642,1.5809,0
1.3733,3.7808,0
1.5073,3.6201,0
1.8704,1.371,0
-0.29324,2.8092,0
2.9712,1.2769,0
1.8121,3.0283,0
3.845,4.4273,0
3.2718,1.6036,0
0.69465,1.1225,0
2.6305,0.64448,0
0.79795,3.2806,0
0.83507,2.6392,0
1.5961,2.9466,0
0.35524,1.7383,0
0.72034,0.98794,0
2.1666,1.3393,0
0.54505,1.3055,0
0.21935,1.0062,0
3.5906,2.015,0
3.1661,1.683,0
3.2726,3.236,0
2.5922,1.4458,0
1.9206,2.9004,0
3.4816,0.86904,0
3.874,4.1566,0
1.4198,2.1886,0
4.2782,1.9706,0
0.13093,1.546,0
0.21067,1.3976,0
1.3438,1.455,0
1.414,1.6033,0
2.5726,3.4487,0
2.8035,2.6006,0
1.2032,2.0093,0
3.0672,0.87047,0
2.7831,0.095645,0
0.3688,4.0378,0
2.6569,1.837,0
3.2087,1.8433,0
0.85749,0.73004,0
1.3792,2.6874,0
3.1206,0.9833,0
4.4637,2.9924,0
1.6107,-0.64806,0
1.6362,2.4722,0
2.594,2.2058,0
1.7111,2.5619,0
1.0347,1.6295,0
0.59863,-0.70805,0
0.13838,0.91967,0
4.1037,5.0463,0
2.4628,3.0979,0
2.3535,1.103,0
2.3786,2.543,0
1.1073,2.522,0
2.5998,-0.76838,0
3.3374,1.6415,0
0.17297,-0.27674,0
2.407,3.3038,0
2.1855,3.0649,0
2.3379,3.6669,0
1.988,4.2934,0
2.4448,2.0898,0
0.76055,1.4079,0
2.5604,2.3322,0
2.2183,2.2468,0
1.5996,1.8133,0
2.5482,1.7971,0
1.4043,0.85482,0
1.4682,2.0513,0
2.5086,0.48499,0
1.5122,2.2963,0
0.26043,2.6942,0
0.20039,2.752,0
1.1172,3.009,0
4.0958,2.5936,0
4.5775,2.9879,0
1.925,1.9855,0
0.25502,1.57,0
2.0056,3.5661,0
2.7742,-0.069765,0
4.8873,0.75577,0
3.9363,1.1061,0
1.5503,2.6582,0
0.65598,0.46305,0
1.4467,1.9504,0
0.72925,2.563,0
3.4915,1.6247,0
1.5247,2.7581,0
1.7998,2.7143,0
1.0186,4.6779,0
2.7401,0.4189,0
0.96442,1.3991,0
2.8149,3.0992,0
0.88064,1.831,0
2.3127,1.7133,0
1.4568,1.208,0
2.8292,3.3096,0
1.1809,2.8667,0
1.1885,2.9802,0
0.87431,2.224,0
1.8549,-0.0067598,0
1.4398,4.3872,0
1.3777,1.1044,0
3.0474,2.6269,0
3.4512,3.7878,0
1.606,2.1683,0
4.1461,1.8707,0
2.951,2.8006,0
3.941,1.6155,0
0.87047,1.1895,0
1.4342,-0.49525,0
3.0503,1.7656,0
2.7492,2.1716,0
3.5126,3.6969,0
2.3831,2.7789,0
2.4076,3.1678,0
1.6418,1.7584,0
1.3842,3.5636,0
2.7235,3.0364,0
2.2102,1.611,0
1.9594,2.1064,0
2.5626,0.36786,0
1.1562,1.0312,0
0.86955,2.4015,0
2.7424,1.0893,0
2.3198,1.7724,0
0.026625,3.3805,0
1.1634,1.2199,0
-0.24525,1.8728,0
2.7684,0.79246,0
2.5234,2.8242,0
2.1716,2.6223,0
2.5436,0.31446,0
1.2511,1.0326,0
1.4666,1.3774,0
2.0552,-0.97125,0
3.2019,0.57702,0
2.6162,1.1167,0
1.9386,2.6182,0
3.2587,1.7437,0
1.9481,0.72444,0
1.3355,1.7084,0
3.0182,2.8338,0
2.3537,1.8523,0
0.76612,0.52045,0
0.77363,5.3741,0
1.1791,2.2769,0
3.0142,3.7021,0
2.6758,5.0212,0
2.0623,3.3964,0
1.7994,1.8733,0
2.2163,-0.29963,0
3.5152,0.27723,0
2.845,1.4751,0
1.3981,2.1673,0
1.7934,4.0436,0
2.6004,4.6908,0
1.5753,2.9626,0
3.2626,0.59398,0
2.3946,1.7796,0
3.6097,4.5065,0
1.7322,2.0257,0
1.5472,1.928,0
4.2428,0.8945,0
0.23292,2.3842,0
1.1581,1.39,0
2.9376,2.4883,0
3.4572,3.2755,0
0.68502,3.9812,0
2.9172,1.9812,0
2.9031,4.7611,0
3.492,4.0286,0
2.8672,1.0503,0
2.4007,3.8707,0
1.0939,2.5468,0
3.4627,0.96946,0
2.8287,3.4256,0
0.96035,3.065,0
2.7223,2.6629,0
1.1708,2.1184,0
0.51531,0.79403,0
1.5101,4.7017,0
2.0564,3.4521,0
3.3278,3.9091,0
1.7529,2.5508,0
2.1369,1.5425,0
2.3913,3.3363,0
0.68942,0.45148,0
1.6686,2.5144,0
1.6266,1.1891,0
1.1899,2.0342,0
0.66142,2.7476,0
0.75774,3.0465,0
1.621,1.6052,0
4.6671,2.9403,1
2.178,4.8585,1
3.3461,4.2392,1
7.3225,6.4194,1
5.3999,5.3906,1
5.6231,5.4639,1
3.5755,4.5798,1
4.5436,3.9966,1
2.7331,5.3146,1
3.2024,4.5083,1
3.2721,6.5625,1
2.8564,4.5878,1
3.4322,4.1075,1
3.5964,4.755,1
4.1085,6.214,1
6.3756,4.3638,1
7.2434,4.8928,1
4.1114,3.3417,1
5.3283,5.137,1
4.8145,4.5701,1
3.6763,4.4963,1
3.849,5.1622,1
2.8877,5.0304,1
5.9833,4.9972,1
4.9652,8.3743,1
6.2067,6.1745,1
4.1582,6.8959,1
4.5424,6.8699,1
5.597,4.6774,1
4.9785,4.4536,1
6.6147,3.1271,1
4.0237,3.9057,1
6.6693,4.6793,1
4.6265,4.8966,1
4.8369,5.365,1
4.4936,5.1726,1
4.3933,3.661,1
6.8874,4.6293,1
4.1004,6.9504,1
6.4406,4.6603,1
4.8425,3.9639,1
4.9229,4.7132,1
5.165,5.3779,1
4.9171,4.5633,1
3.5104,4.5185,1
3.8789,4.6125,1
5.4881,6.3405,1
4.6852,5.9478,1
5.2061,4.1532,1
5.7585,4.1579,1
5.1664,3.0352,1
4.5122,6.2726,1
4.9065,4.8786,1
6.528,4.7266,1
5.7568,5.2022,1
5.9012,3.5321,1
6.0154,3.9595,1
6.0727,5.2073,1
4.1375,4.6371,1
7.7953,2.6778,1
4.8274,4.1283,1
5.0465,5.2988,1
3.3115,6.2091,1
6.2174,5.0999,1
5.6418,5.1638,1
5.2153,4.4579,1
5.6938,5.237,1
5.9714,5.6123,1
5.4023,3.9805,1
2.1622,6.189,1
4.8792,3.1236,1
4.8138,4.9483,1
5.4885,4.7387,1
4.6626,6.8603,1
5.1622,4.6464,1
5.1084,8.6497,1
4.804,4.6912,1
5.7575,4.1904,1
5.0953,7.6322,1
5.9846,4.9791,1
4.3327,4.7105,1
6.7836,5.1646,1
4.0434,3.8675,1
4.6762,3.35,1
3.335,4.2716,1
4.2743,5.0792,1
6.4195,6.2915,1
5.531,6.3705,1
3.9275,5.5452,1
5.5678,6.3559,1
4.1919,7.9676,1
2.6322,5.7374,1
4.3926,6.0908,1
7.2319,4.6596,1
5.2417,6.3571,1
2.7763,3.7249,1
5.7986,4.6259,1
7.2001,4.0284,1
4.9533,4.3681,1
4.8316,7.2546,1
5.6802,4.7684,1
4.0665,4.5178,1
5.3473,6.1711,1
7.8671,4.6431,1
4.013,5.3636,1
5.084,5.626,1
5.4692,4.0187,1
5.502,4.5989,1
5.9851,7.1769,1
4.7668,5.1555,1
4.1608,6.0285,1
4.9291,6.4463,1
2.8266,5.6543,1
4.7543,5.1425,1
7.5042,6.4541,1
4.3668,3.5723,1
5.4161,6.3698,1
5.5808,2.6122,1
5.4578,3.5666,1
5.0884,4.5149,1
4.2728,4.9031,1
5.4108,3.1501,1
5.2864,5.881,1
5.1962,4.9135,1
5.6993,3.7564,1
4.8091,3.6484,1
3.662,3.9098,1
4.1357,4.0512,1
5.8002,4.8564,1
6.1786,4.9386,1
4.2867,4.3352,1
3.4852,4.904,1
3.8409,4.2652,1
6.1571,5.2004,1
6.0514,6.7567,1
5.9011,5.9768,1
6.1142,4.5358,1
4.9673,5.165,1
5.181,4.8189,1
5.8237,4.5154,1
6.0566,4.6443,1
7.9214,6.2608,1
3.8968,4.381,1
5.1287,5.2159,1
5.5038,5.6989,1
3.6747,3.8281,1
3.3005,3.2914,1
5.1867,5.8735,1
4.1919,5.4376,1
4.9999,4.3946,1
3.9073,6.2816,1
4.8883,5.3592,1
5.1161,4.538,1
2.458,4.4998,1
5.8693,4.431,1
2.6901,3.7598,1
5.2926,8.0964,1
5.0249,2.4239,1
5.2657,5.3097,1
6.7473,5.0064,1
3.2337,3.5474,1
4.2122,4.8348,1
4.126,5.442,1
6.7781,6.1635,1
6.5089,5.1278,1
5.8114,5.659,1
3.2145,6.9852,1
4.472,4.8766,1
5.6027,4.3508,1
5.4044,3.3807,1
4.2553,5.9623,1
6.7294,4.4232,1
4.3384,6.6118,1
5.4443,5.0818,1
7.294,4.8477,1
6.989,4.362,1
4.775,4.4163,1
5.8666,3.5707,1
6.9299,5.6792,1
3.9093,4.5245,1
6.1059,5.7239,1
7.1418,3.0864,1
6.1575,5.39,1
6.4203,3.9652,1
5.0016,3.2294,1
3.5264,4.734,1
4.1668,5.6968,1
6.7779,6.1678,1
5.0827,6.3953,1
5.9498,4.5718,1
3.8355,3.9145,1
2.9638,8.4319,1
2.647,4.3783,1
5.3204,4.2029,1
2.5551,5.5369,1
6.6328,3.7851,1
6.3078,4.2462,1
5.3455,3.2743,1
6.1748,4.7744,1
4.88,3.7279,1
0.43926,5.5888,0
0.21301,4.4538,0
-0.81202,4.1279,0
-0.43343,4.3943,0
-0.64508,3.4743,0
0.1906,4.9718,0
-0.74009,4.2644,0
0.30624,4.5408,0
-0.9577,3.8443,0
0.66224,4.3706,0
-0.18656,3.3159,0
-2.3114,5.8231,0
0.21535,3.6984,0
1.0666,4.8072,0
1.4268,1.8195,0
0.25871,5.1314,0
1.6681,3.6002,0
0.78022,4.7106,0
2.3747,3.5333,0
0.29981,4.7805,0
0.54082,3.4132,0
0.49155,3.5285,0
0.62871,2.9264,0
0.93764,2.3223,0
1.2014,4.4894,0
-1.111,5.2563,0
-1.4582,4.1889,0
1.5057,3.2705,0
1.0892,2.7207,0
-0.95349,2.9103,0
-0.055414,6.0107,0
2.0839,4.1217,0
-1.3026,2.7934,0
0.37082,2.7495,0
-1.56,3.1708,0
0.19521,3.764,0
0.3468,6.2923,0
-0.20515,4.0572,0
1.0624,2.6068,0
-0.15341,3.1912,0
1.3377,2.8988,0
1.2358,5.5277,0
-0.31051,6.2839,0
0.29363,5.7546,0
0.23733,3.6236,0
1.09,5.3776,0
1.4027,3.9606,0
0.89499,3.864,0
0.031304,2.789,0
-0.99905,3.7321,0
-1.4468,3.1328,0
1.2399,3.7493,0
2.2504,3.2942,0
0.30561,3.6332,0
-0.076913,2.2323,0
1.0553,4.6076,0
-1.8922,2.573,0
-0.2919,4.3891,0
-2.2501,3.3097,0
0.4822,3.0595,0
0.032959,1.9264,0
0.37044,3.6666,0
-0.48161,5.0359,0
-2.0993,5.8925,0
1.12,4.6141,0
-0.73611,2.5814,0
0.20248,3.7648,0
1.0716,5.2452,0
0.64567,4.5741,0
-0.93069,3.3094,0
-0.29225,4.2651,0
-0.24296,5.0199,0
1.1167,3.5757,0
1.4493,3.1669,0
-1.1954,3.1023,0
-1.1438,4.5864,0
0.14742,4.5615,0
-0.0013507,3.4599,0
0.22687,2.3067,0
-1.1809,4.1275,0
-1.5094,3.7033,0
-0.088952,4.0952,0
1.3931,5.5993,0
0.71323,4.3436,0
-0.13328,3.0692,0
-0.43149,6.4089,0
-1.2638,3.2477,0
1.0141,3.4497,0
0.96361,4.6219,0
-0.18652,2.4665,0
0.43694,4.1574,0
0.3074,3.9556,0
1.0452,6.3144,0
1.8495,5.4044,0
-1.9821,4.444,0
-0.34607,2.7803,0
-0.090751,4.5841,0
-1.438,3.5999,0
-0.32701,3.4095,0
0.91585,1.9136,0
-0.85335,1.4299,0
-2.3666,4.3894,0
-1.1482,4.5053,0
0.32383,3.5759,0
-0.85835,4.7124,0
1.0673,4.3554,0
-0.6283,2.4443,0
0.26062,2.6216,0
-0.67163,5.3209,0
0.71151,4.5141,0
-1.8464,3.6431,0
1.8487,2.8265,0
-0.24625,4.2903,0
-0.15533,4.2755,0
-1.6055,1.9219,0
-0.0018339,5.0581,0
-0.079152,4.0686,0
-1.3574,4.3752,0
0.67166,2.5179,0
2.2659,5.8482,0
1.3407,4.9379,0
-0.070869,3.0732,0
0.62804,3.771,0
0.24124,3.3087,0
0.47354,4.4671,0
-2.3244,4.9057,0
-1.0206,4.4135,0
-0.32008,4.5309,0
0.714,4.6012,0
0.41092,2.7876,0
-0.11494,4.7998,0
-2.4317,3.0219,0
-1.6048,4.6904,0
1.5075,2.7721,0
0.15489,5.2341,0
0.019634,4.4714,0
-0.3798,4.8892,0
3.2711,3.2426,0
-0.77075,4.8805,0
-0.15973,3.1556,0
0.6045,3.5814,0
1.4903,3.6963,0
-0.14703,4.5736,0
1.0885,5.4359,0
1.1204,3.7373,0
0.29492,3.7682,0
-1.4792,4.346,0
0.90487,3.2452,0
0.11708,5.6325,0
1.7466,5.1832,0
-0.9445,5.0574,0
-0.0039088,3.4796,0
-0.56669,2.2225,0
-2.0703,3.0299,0
-1.181,4.4776,0
-2.2023,3.2844,0
1.9039,4.3488,0
0.27225,3.243,0
0.67624,4.2264,0
0.232,3.7907,0
1.2603,4.4418,0
1.7052,2.13,0
-0.4557,5.478,0
-1.0841,3.7773,0
1.2441,4.4313,0
2.5282,6.086,0
-0.24671,4.0123,0
-0.85395,5.2862,0
0.37529,3.6321,0
-1.0593,5.1513,0
-0.87502,4.522,0
0.76123,4.0097,0
-0.2468,3.681,0
0.59315,4.6214,0
-0.56528,2.9487,0
0.65909,2.9734,0
0.38603,5.1001,0
0.58295,4.7384,0
1.3208,4.6368,0
0.98201,3.5632,0
-1.7325,4.012,0
2.052,2.3587,0
-1.3973,2.5358,0
-1.9837,4.4651,0
1.0762,2.796,0
-0.87817,4.1534,0
-2.1311,2.2517,0
-0.048562,3.4991,0
2.0684,2.9468,0
1.0073,4.6242,0
0.7798,4.0105,0
-1.2011,4.3056,0
-0.9065,2.7141,0
1.0374,2.6667,0
1.4914,2.5887,0
1.2523,5.2015,0
0.62578,4.6766,0
-1.1471,4.2108,0
-0.20804,3.1149,0
1.3853,2.793,0
6.1123,1.1239,1
5.5574,-0.3345,1
3.7681,-0.93654,1
6.8497,1.8506,1
3.0207,0.52341,1
5.3652,1.0441,1
5.7572,1.2454,1
5.1721,1.5046,1
3.9175,2.8869,1
5.2842,0.84413,1
4.7623,0.79436,1
5.2266,0.41417,1
4.6465,0.66957,1
5.5764,-0.022437,1
4.4373,0.0096442,1
3.5422,0.27462,1
6.0206,-2.5533,1
6.0959,1.3573,1
5.9415,0.7854,1
3.2022,0.35186,1
5.4957,0.92238,1
3.7822,-0.61249,1
6.0021,-1.0848,1
6.0612,0.67625,1
6.138,1.2946,1
7.0395,0.64592,1
3.3991,-0.334,1
5.4342,-1.7123,1
6.7706,1.0355,1
5.0357,0.66085,1
5.0306,1.5299,1
4.2133,0.59405,1
6.2445,-0.42739,1
5.2983,0.53756,1
6.3597,0.25916,1
3.8417,-1.5958,1
4.0678,-0.44197,1
5.0473,-0.7052,1
5.2174,-0.57423,1
3.9354,-0.30359,1
5.4147,-1.0481,1
4.6879,0.27468,1
6.427,0.37126,1
5.0621,-0.47407,1
5.2954,-0.4626,1
3.9959,2.0894,1
3.1206,1.5781,1
2.3918,-1.2133,1
7.2544,0.68035,1
5.6682,-0.53587,1
6.667,-0.42571,1
4.8353,-0.84047,1
3.2476,-1.6663,1
3.7231,1.3358,1
3.6739,-2.1658,1
2.3022,-0.13791,1
5.7691,0.2533,1
3.9324,-1.861,1
5.3333,0.94739,1
5.1627,0.21918,1
4.2509,-0.20331,1
6.4238,-0.57804,1
5.3495,-0.33187,1
3.2821,0.72241,1
4.9021,-2.1122,1
5.3328,0.51771,1
4.4368,-1.6067,1
5.3757,-0.12003,1
6.4286,1.25,1
5.4977,1.1649,1
6.2382,-0.99956,1
7.1557,0.34437,1
6.866,-1.4341,1
5.3942,-0.079609,1
6.8295,1.4264,1
3.2763,-2.091,1
5.0441,1.9556,1
5.7076,0.81539,1
5.3819,-1.4892,1
4.695,1.9972,1
2.6362,0.72917,1
5.041,1.0125,1
3.5977,0.34069,1
4.3062,-0.049541,1
5.9326,1.306,1
4.0463,-1.2867,1
5.9459,-1.9159,1
4.138,-0.22159,1
7.1839,-0.051472,1
6.1757,-1.1232,1
3.7497,0.25456,1
5.8313,0.78374,1
7.5466,1.0832,1
2.0279,1.4744,1
4.4533,-0.18587,1
3.5633,-0.52338,1
5.3791,-0.15802,1
5.9864,-0.46507,1
5.2191,-0.095699,1
5.0083,1.1423,1
5.3724,-0.099361,1
3.8063,-0.0030196,1
3.8646,-1.5978,1
5.8712,-1.0322,1
4.394,2.1971,1
6.6922,-0.50793,1
6.1385,-2.5209,1
3.9237,-0.27465,1
5.4157,-1.3726,1
5.8147,-0.82654,1
5.2181,0.51179,1
4.3396,1.5744,1
6.1669,1.3289,1
8.4879,-1.9053,1
5.0793,1.9698,1
5.5853,-1.8647,1
6.8143,1.9307,1
4.4875,-1.0002,1
4.0462,-0.28347,1
5.1758,3.0148,1
2.564,0.69982,1
4.0464,2.1066,1
3.985,0.30248,1
6.142,2.7443,1
4.4245,0.27504,1
3.9869,-0.38302,1
4.4244,-2.3951,1
4.3761,1.4943,1
6.3783,0.56132,1
4.5963,-0.27822,1
3.9019,1.9092,1
5.8118,1.935,1
5.4484,-1.1112,1
5.8608,-0.33192,1
4.3274,-1.4696,1
3.4671,1.0623,1
5.3066,-0.30725,1
4.9384,0.39271,1
4.941,-0.50603,1
4.4697,1.0437,1
5.3978,0.27453,1
5.1055,0.42619,1
4.7952,1.4859,1
4.5978,-0.17991,1
2.2739,-2.5428,1
6.3787,1.044,1
5.8542,0.52599,1
4.9338,0.58265,1
7.5947,0.60188,1
6.3682,0.92836,1
4.4006,1.3684,1
3.2153,0.12101,1
3.7897,-0.77327,1
3.7053,1.444,1
5.5888,-0.4916,1
5.0933,-1.0138,1
6.6475,1.0023,1
3.6634,1.11,1
5.3365,-0.554,1
5.2282,1.2438,1
4.5418,0.35229,1
3.5933,2.1301,1
6.1612,0.011162,1
7.2778,-0.027115,1
5.9923,0.084138,1
5.753,2.487,1
3.6441,-0.53841,1
5.6837,-0.26143,1
6.6836,0.36316,1
5.9829,0.55687,1
5.1676,-1.2261,1
4.6763,-0.59311,1
5.6559,-1.8107,1
3.8603,-0.88417,1
3.438,-0.17198,1
3.1003,-0.63472,1
4.6687,-2.4628,1
4.0525,-0.26807,1
6.3495,-1.3168,1
4.8105,-1.1494,1
5.9336,0.027278,1
2.4983,-0.25221,1
4.2971,-0.11547,1
3.928,0.17561,1
5.8994,0.1939,1
5.5537,-0.65206,1
8.2415,1.2175,1
7.2268,2.2436,1
6.653,-1.4546,1
4.5383,-1.3719,1
1.9555,-0.20821,1
5.6616,-2.4205,1
4.9256,-0.63892,1
4.6801,-2.5527,1
6.9001,-1.0477,1
1.5746,-1.4725,1
4.4358,0.29845,1
2.6739,-0.42951,1
3.5716,0.38687,1
5.4564,0.89418,1
3.0455,5.2784,0
0.67551,4.9255,0
3.3185,6.7652,0
1.737,6.0525,0
3.4589,5.5948,0
3.2176,4.6433,0
1.4926,4.9711,0
4.055,7.0987,0
3.2929,6.0239,0
2.3241,5.6768,0
1.5217,4.681,0
2.3591,6.8231,0
3.8428,4.6157,0
1.1143,6.2141,0
0.96211,5.2617,0
2.3914,5.9917,0
2.4956,5.3154,0
2.8913,4.2678,0
2.6366,4.9331,0
0.85566,4.7908,0
4.4271,8.8897,0
2.8288,7.0061,0
2.4476,5.0766,0
2.585,7.7227,0
2.6283,8.0224,0
2.9685,5.4482,0
2.6719,5.1279,0
1.4917,3.1643,0
1.0903,5.666,0
0.31528,5.3532,0
0.89038,7.8818,0
1.1986,5.0881,0
3.7734,7.0309,0
3.0679,4.0916,0
2.7532,5.4827,0
3.5246,5.5042,0
2.9815,6.2679,0
1.5444,5.9107,0
0.72845,3.9674,0
2.7071,5.4965,0
3.7973,6.1717,0
0.12483,4.3007,0
0.85446,4.7913,0
0.065958,7.1764,0
1.0498,6.5793,0
0.76369,7.2151,0
3.8737,5.2476,0
1.2033,3.6954,0
0.91088,5.714,0
2.7733,5.6191,0
3.2828,6.3721,0
0.58482,7.1565,0
1.1788,6.813,0
1.2634,7.3815,0
1.5476,6.1273,0
1.8729,6.0354,0
1.7754,6.6557,0
1.9029,7.0264,0
2.2318,5.6684,0
2.0804,6.9444,0
2.0146,5.194,0
2.8711,5.6062,0
1.3871,6.3655,0
2.2328,6.098,0
2.0888,3.2479,0
-0.091704,7.6816,0
2.3387,6.9592,0
1.2873,6.8108,0
2.1792,5.9769,0
1.4197,6.111,0
3.1874,4.8033,0
0.95952,6.286,0
0.86419,6.5769,0
1.322,6.5782,0
1.5136,5.1953,0
2.612,5.9619,0
1.7004,6.1265,0
-0.13808,5.8756,0
3.3304,3.7072,0
1.6032,6.6727,0
2.0115,6.4355,0
1.433,6.5439,0
2.4393,5.4455,0
1.6906,6.8602,0
1.1705,5.5758,0
1.3982,4.9071,0
4.703,4.9518,0
1.8878,7.4256,0
1.5137,5.2889,0
1.2925,5.1399,0
2.4809,6.9153,0
1.6281,4.6247,0
2.6837,5.7054,0
2.3353,5.6886,0
1.8082,5.0973,0
0.96864,7.082,0
2.9675,6.1984,0
2.8272,6.8635,0
1.6691,5.0637,0
0.71149,5.5811,0
3.9383,6.9868,0
3.4791,4.3485,0
3.2048,5.6961,0
1.872,5.9628,0
3.5005,6.5967,0
3.3515,6.3948,0
2.2864,4.7156,0
2.029,3.9666,0
1.3986,6.4259,0
1.4397,5.5017,0
0.50579,6.1657,0
3.9614,7.2128,0
2.8728,5.9365,0
2.3572,6.1952,0
0.07707,7.3282,0
3.3935,7.0401,0
1.8326,6.733,0
2.3821,5.0724,0
3.2419,5.8284,0
2.8433,5.391,0
3.6805,6.4646,0
0.27134,6.8415,0
-0.73643,4.5199,0
1.1438,5.6898,0
2.2859,6.2732,0
0.80965,6.3378,0
1.5209,6.0767,0
1.6781,4.0648,0
2.7947,5.6604,0
1.4372,6.8505,0
1.6962,8.2022,0
2.1742,6.8414,0
2.5008,4.2533,0
1.025,6.4483,0
1.362,7.1531,0
0.90963,6.6179,0
0.36007,4.9347,0
2.5559,5.4011,0
1.9043,6.3987,0
2.6258,7.4786,0
2.2125,5.9124,0
3.9685,5.9863,0
1.2918,7.2819,0
1.7334,7.2853,0
3.6476,6.4039,0
